Número Licitação	Número Processo	Objeto	Modalidade Compra	Situação Licitação	Código Órgão Superior	Nome Órgão Superior	Código Órgão	Nome Órgão	Código UG	Nome UG	Município	Data PublicaçãoDOU	Data Abertura	Valor Licitação
5422018	2,30800760502018E+016	Objeto: Pregão Eletrônico -  Registro de Preços para aquisição de materiais de anestesiologia.	Pregão - Registro de Preço	Evento de Revogação Publicado	26000	MINISTERIO DA EDUCACAO	26246	UNIVERSIDADE FEDERAL DE SANTA CATARINA	150232	HOSPITAL UNIVERSITáRIO - UFSC	FLORIANOPOLIS	09/01/2018		0
32018	6,72670068022017E+016	Objeto: Pregão Eletrônico -  Contratação de serviço educacional de curso de pós-graduação universitária lato sensu em Logística Empresarial.	Pregão	Publicado	52000	MINISTERIO DA DEFESA	52111	COMANDO DA AERONAUTICA	120633	GRUPAMENTO DE APOIO DE SÃO PAULO	SAO PAULO	04/01/2018	16/01/2018	109339
162018	2,12150001332018E+016	Objeto: Aquisição de material de expediente   2017/02	Dispensa de Licitação	Encerrado	22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22211	COMPANHIA NACIONAL DE ABASTECIMENTO	135284	CONAB SEDE SUREG SANTA CATARINA	SAO JOSE	01/01/1900		894
9182018	2,31060009182018E+016	Objeto: Pagamento de RRT.	Dispensa de Licitação	Encerrado	26000	MINISTERIO DA EDUCACAO	26271	FUNDACAO UNIVERSIDADE DE BRASILIA	154040	FUNDACAO UNIVERSIDADE DE BRASILIA - FUB	BRASILIA	01/01/1900		92
1412018	2,30760016932018E+016	Objeto: Serviço prestado pessoa jurídica - Renovação de assinatura	Inexigibilidade de Licitação	Encerrado	26000	MINISTERIO DA EDUCACAO	26242	UNIVERSIDADE FEDERAL DE PERNAMBUCO	153080	UNIVERSIDADE FEDERAL DE PERNAMBUCO	RECIFE	01/01/1900		6121
362017	2,33430038982017E+016	Objeto: Pregão Eletrônico -  Material Bibliográfico (Livros)	Pregão - Registro de Preço	Publicado	26000	MINISTERIO DA EDUCACAO	26412	INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG	158137	INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG	POUSO ALEGRE	18/01/2018	30/01/2018	80
12018	2,31940004452018E+016	Objeto: Contratação de Empresa Especializada para fornecimento de Energia elétrica para o ano de 2018 - Energisa Mato Groso - CNPJ 03.467.3210001-99.	Dispensa de Licitação	Publicado	26000	MINISTERIO DA EDUCACAO	26414	INST.FED.DE EDUC.,CIENC.E TEC.DO MATO GROSSO	158333	INST.FED.MATO GROSSO/CAMPUS CUIABÁ	CUIABA	26/01/2018		25703
52018	2030/17-80	Objeto: Aquisição de tiras e lencetas para as enfermarias e ambulatórios do IPUB	Dispensa de Licitação	Encerrado	26000	MINISTERIO DA EDUCACAO	26245	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	153149	INSTITUTO DE PSIQUIATRIA DA UFRJ	RIO DE JANEIRO	01/01/1900		5400
712018	071_2018	Objeto: Aquisição de Cartões PVC Branco.  Características:  Cartões de PVC, na cor branca, no tamanho de 54 x 86mm, com espessura de 0,75 a 0,76mm, com bordas arredondadas.	Dispensa de Licitação	Encerrado	25000	MINISTERIO DA FAZENDA	25207	SERVICO FEDERAL DE PROCESSAMENTO DE DADOS	803040	SERPRO - REGIONAL RECIFE	RECIFE	01/01/1900		200
22018	2,34110005732017E+016	Objeto: Assinatura mensal de 05 linhas de telefonia fixa para o exercício de 2018 para o Campus Jaguariaíva.	Inexigibilidade de Licitação	Encerrado	26000	MINISTERIO DA EDUCACAO	26432	INSTITUTO FEDERAL DO PARANA	158009	INSTITUTO FEDERAL DO PARANA	CURITIBA	01/01/1900		6954
112017	27/2017	Objeto: Pregão Eletrônico -  Registro de preço para eventual contratação de serviço de fornecimento de café da manhã.	Pregão - Registro de Preço	Publicado	22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135007	EMBRAPA/CNPASA	PALMAS	31/01/2018	20/02/2018	0
22018	6,41420002672018E+016	Objeto: Prestação de serviços postais.	Inexigibilidade de Licitação	Encerrado	52000	MINISTERIO DA DEFESA	52121	COMANDO DO EXERCITO	160456	22 BATALHAO LOGISTICO LEVE	BARUERI	01/01/1900		2081
32018	9,02000000320182E+015	Objeto: Faixa adesiva para identificação do DCD e CAT	Dispensa de Licitação	Encerrado	35000	MINISTERIO DAS RELACOES EXTERIORES	35000	MINISTERIO DAS RELACOES EXTERIORES - UNIDADES	240010	DEPARTAMENTO DE COMUNICACAO E DOCUMENTACAO	BRASILIA	01/01/1900		450
12018	1,06707201032017E+016	Objeto: Dispensa de Licitação para contratar locação de prédio para abrigar a Agência da Receita Federal do Brasil em Janaúba/MG do imóvel situado na Av Maurício Augusto de Azevedo, 243, Centro, Janaúba/MG.	Dispensa de Licitação	Publicado	25000	MINISTERIO DA FAZENDA	25000	MINISTERIO DA FAZENDA - UNIDADES COM VÍNCULO 	170096	DELEGACIA DA RFB EM MONTES CLAROS	MONTES CLAROS	29/01/2018		360000
22018	6,46240004842019E+016	Objeto: Aquisição de acessórios para computadores (fonte) para o Pq R Mnt/10.	Dispensa de Licitação	Encerrado	52000	MINISTERIO DA DEFESA	52121	COMANDO DO EXERCITO	160051	PARQUE REGIONAL DE MANUTENCAO/10	FORTALEZA	01/01/1900		1980
42018	008/2018	Objeto: Aquisição de dispositivo de streaming de mídia para TV em atendimento à demanda da Unidade.	Dispensa de Licitação	Encerrado	22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135050	EMBRAPA/CNPM	CAMPINAS	01/01/1900	29/01/2018	440
52017	439000761201778	Objeto: Pregão Eletrônico -  Registro de Preço para eventual aquisição de Próteses Auditivas para suprir as necessidades dos militares e seus dependentes usuários da Policlínica Militar do Rio de Janeiro - PMRJ, conforme exigências contidas no Edital e anexos.	Pregão - Registro de Preço	Evento de Resultado de Julgame	52000	MINISTERIO DA DEFESA	52121	COMANDO DO EXERCITO	160334	POLICLINICA MILITAR DO RIO DE JANEIRO	RIO DE JANEIRO	02/01/2018	12/01/2018	25890
452017	6,45840106792018E+016	Objeto: Pregão Eletrônico -  Aquisição de Materiais de consumo para clínica de Fisioterapia, conforme condições, quantidades, exigências e estimativas, inclusive as encaminhadas pelos órgãos e entidades participantes (quando for o caso), estabelecidas neste instrumento:	Pregão - Registro de Preço	Evento de Resultado de Julgame	52000	MINISTERIO DA DEFESA	52121	COMANDO DO EXERCITO	160495	HOSPITAL MILITAR DE AREA DE SAO PAULO	SAO PAULO	11/01/2018	29/01/2018	0
32018	2,31190002032018E+016	Objeto: Visa atender ao pagamento para publicação no Diário Oficial seções: I, II, e III, para este Instituto, no decorrer deste exercício de 2018.	Inexigibilidade de Licitação	Publicado	26000	MINISTERIO DA EDUCACAO	26000	MINISTERIO DA EDUCACAO - UNIDADES COM VÍNCULO	152004	INSTITUTO BENJAMIN CONSTANT-RJ	RIO DE JANEIRO	20/04/2018		230000
12018	25065.001710/2014	Objeto: A presente licitação tem por objeto a escolha da proposta mais vantajosa para contratação de empresa especializada na execução de construção de Unidade Básica de Saúde Indígena na Aldeia Km10, no município de Tenente Portela/RS, mediante o regime empreitada por preço global, conforme especificações constantes no Projeto Básico   ANEXO I, Planilha de Custos e Formação de Preços   ANEXO III, Composição do BDI   ANEXO IV, Cronograma físico-financeiro   ANEXO V e Projeto Executivo   ANEXO VI, partes integran	Tomada de Preços	Evento de Resultado de Julgame	36000	MINISTERIO DA SAUDE	36000	MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DI	257053	DISTRITO SANIT.ESP.INDIGENA - INTERIOR SUL	SAO JOSE	15/01/2018		0
12018	2,30640009052019E+016	Objeto: Prestação de serviços de Gestão do Curso de Especialização em Indústria 4.0	Dispensa de Licitação	Publicado	26000	MINISTERIO DA EDUCACAO	26258	UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA	153178	UTFPR - CAMPUS PONTA GROSSA	PONTA GROSSA	18/01/2018		278168
12018	21218.000199/2017	Objeto: Credenciamento para prestação de serviços de exames de diagnósticos por imagem e oncológicos.	Inexigibilidade de Licitação	Publicado	22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22211	COMPANHIA NACIONAL DE ABASTECIMENTO	135045	CONAB SEDE SUREG AMAZONAS	MANAUS	22/02/2018		8370
22018	2,35450000112019E+016	Objeto: Fornecimento de água tratada para o IFES - Campus Montanha para o exercício de 2018.	Inexigibilidade de Licitação	Publicado	26000	MINISTERIO DA EDUCACAO	26406	INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO	158884	INST.FED.ESPIRITO SANTO/CAMPUS MONTANHA	MONTANHA	23/01/2018		40000
22018	2,30720019812018E+016	Objeto: Aquisição de toners para Setores diversos	Dispensa de Licitação	Encerrado	26000	MINISTERIO DA EDUCACAO	26238	UNIVERSIDADE FEDERAL DE MINAS GERAIS	153282	ESCOLA DE VETERINARIA/UFMG	BELO HORIZONTE	01/01/1900		580
12018	2,53861000192018E+016	Objeto: Importação de placas para cultivo celular G-Rex 6 poços e 24 poços.	Dispensa de Licitação	Encerrado	36000	MINISTERIO DA SAUDE	36201	FUNDACAO OSWALDO CRUZ	254445	INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS	RIO DE JANEIRO	01/01/1900		1776
12018	25000.496743/2017	Objeto: Aquisição de ABACAVIR SULFATO 300MG e ABACAVIR SULFATO 20MG/ML	Inexigibilidade de Licitação	Publicado	36000	MINISTERIO DA SAUDE	36000	MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DI	250005	DEPARTAMENTO DE LOGISTICA EM SAUDE - DLOG	BRASILIA	19/01/2018		6118722
12018	5,40000258742018E+016	Objeto: Pregão Eletrônico -  Aquisição de água mineral e gêneros alimentícios(café, açúcar e leite), visando atender as necessidades da Superintendência Regional do INCRA-PI.	Pregão - Registro de Preço	Evento de Resultado de Julgame	20000	PRESIDENCIA DA REPUBLICA	22201	INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA	373044	SUPERINTEND.ESTADUAL DO PIAUI-INCRA/SR-24	TERESINA	30/01/2018	19/02/2018	2756
12018	2,31760000172019E+016	Objeto: Contratação de serviço de pessoa jurídica para fornecimento de energia elétrica para o IFPI - Campus Piripiri.	Dispensa de Licitação	Publicado	26000	MINISTERIO DA EDUCACAO	26431	INST.FED.DE EDUC.,CIENC.E TEC.DO PIAUI	158360	INST. FED. PIAUÍ/CAMPUS PIRIPIRI	PIRIPIRI	22/01/2018		505000
12018	1,10807200132018E+016	Objeto: Contratação da prestação de serviços de remoção de veículos leves apreendidos para o exercício de 2018.	Dispensa de Licitação	Encerrado	25000	MINISTERIO DA FAZENDA	25000	MINISTERIO DA FAZENDA - UNIDADES COM VÍNCULO 	170177	SUPERINTENDENCIA REGIONAL DA RFB NA 10A RF	PORTO ALEGRE	01/01/1900		6030
12018	5,06066036552017E+016	Objeto: Contratação dos serviços de descupinização e desinsetização para a Unidade Ferroviária de Juiz de Fora-URJF	Dispensa de Licitação	Encerrado	39000	MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL	39252	DEPTO. NAC. DE INFRA-ESTRUTURA DE TRANSPORTES	393031	SUPERINTENDENCIA REG. NO ESTADO MG - DNIT	BELO HORIZONTE	01/01/1900		1330
52018	2,30720015642019E+016	Objeto: Aquisição de mola hidráulica aérea automática para porta 180º até 60kg cor prata ou preta. Potência/Força 03. 01 ano contra defeitos de fabricação	Dispensa de Licitação	Encerrado	26000	MINISTERIO DA EDUCACAO	26238	UNIVERSIDADE FEDERAL DE MINAS GERAIS	153278	ESCOLA EDUCACAO FISICA FISIOT.TERAP.OCUP/UFMG	BELO HORIZONTE	01/01/1900		855
12018	9,03100031720172E+015	Objeto: Instalação de dois aparelhos de ar condicionado split.	Dispensa de Licitação	Encerrado	35000	MINISTERIO DAS RELACOES EXTERIORES	35000	MINISTERIO DAS RELACOES EXTERIORES - UNIDADES	240031	ESCRIT.DE REP.DO MINIST.RELAC.EXTERIORES/SP	BRASILIA	01/01/1900		1600
22018	6,53040000942019E+016	Objeto: Contratação de Serviço de Educação Técnico-Profissional, com prestação do Curso de especialização em Gestão Financeira e Orçamentária em Organizações Públicas	Inexigibilidade de Licitação	Publicado	52000	MINISTERIO DA DEFESA	52121	COMANDO DO EXERCITO	160186	BASE ADMINISTRATIVA DO QGEX	BRASILIA	22/02/2018		11712
72018	2216000060201831	Objeto: Contratação de empresa especializada para o fornecimento de capacitação ao servidor Kenny William Pena, do IF Goiano - Reitoria.	Dispensa de Licitação	Encerrado	26000	MINISTERIO DA EDUCACAO	26407	INST.FED.DE EDUC.,CIENC.E TEC.GOIANO	158124	IF GOIANO	GOIANIA	01/01/1900		174
532018	2,35370000862019E+016	Objeto: Aquisição de medicamentos.	Dispensa de Licitação	Encerrado	26000	MINISTERIO DA EDUCACAO	26443	EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES	155021	EBSERH HU-UFMG	BELO HORIZONTE	01/01/1900		7320
12018	1	Objeto: Atender o fornecimento de Energia Elétrica.	Dispensa de Licitação	Encerrado	52000	MINISTERIO DA DEFESA	52121	COMANDO DO EXERCITO	160365	HOSPITAL DE GUARNICAO DE BAGE	BAGE	01/01/1900		8000
102018	010/2018	Objeto: Serviço de telefonia fixa prestado pela TELEMAR NORTE LESTE S/A (Oi) no período de 01 a 30/01/2018.	Dispensa de Licitação	Encerrado	35000	MINISTERIO DAS RELACOES EXTERIORES	35000	MINISTERIO DAS RELACOES EXTERIORES - UNIDADES	240027	ESCRITORIO DE REPRES. NA REG.NORDESTE-ERENE	BRASILIA	01/01/1900		253
12018	493018430201730	Objeto: Aquisição de água mineral, acondicionada em garrafões de 20 litros,para atender o consumo dos servidores da AGU lotados na PSU/Ilheus/BA e PSF/Ilheus/BA.	Dispensa de Licitação	Encerrado	63000	ADVOCACIA-GERAL DA UNIAO	63000	ADVOCACIA-GERAL DA UNIAO - UNIDADES COM VÍNCU	110096	SUPERINTENDENCIA ADMINISTRACAO EM PERNAMBUCO	RECIFE	01/01/1900		7560
102018	2,53870003642018E+016	Objeto: Pregão Eletrônico -  FRASCO POLIETILENO C/ TAMPA - 100ML. Descrição detalhada do item conforme anexo I do edital ( Termo de Referência).	Pregão - Registro de Preço	Evento de Resultado de Julgame	36000	MINISTERIO DA SAUDE	36201	FUNDACAO OSWALDO CRUZ	254446	INSTITUTO DE TECNOLOGIA EM FARMACOS	RIO DE JANEIRO	10/01/2018	23/01/2018	3468000
22018	2,32750000072018E+016	Objeto: Contratação da empresa Companhia Distribuidora de Gás Natural do Rio de Janeiro para o fornecimento de gás natural durante o exercício de 2018.	Dispensa de Licitação	Publicado	26000	MINISTERIO DA EDUCACAO	26433	INST.FED.DE EDUC.,CIENC.E TEC.DO R.DE JANEIRO	158502	INST.FED.DO RJ/CAMPUS RJ - MARACANÃ	RIO DE JANEIRO	21/02/2018		7200
32018	23066071714/17-90	Objeto: Apoio da FAPEX na execução do projeto  Programa de Apoio ao desenvolvimento de ações educacionais, científicas e extensionistas em saúde animal da UFBA .	Dispensa de Licitação	Publicado	26000	MINISTERIO DA EDUCACAO	26232	UNIVERSIDADE FEDERAL DA BAHIA	153038	UNIVERSIDADE FEDERAL DA BAHIA	SALVADOR	22/01/2018		10200000
22017	6,31620011612017E+016	Objeto: Pregão Eletrônico -  Escolha da proposta mais vantajosa para a Contratação de empresa especializada para prestação de serviços de manipulação, higienização, confecção e distribuição de refeições e dietas nutricionais, com fornecimento de uniformes e EPI necessários, a serem executados nas instalações da Unidade Integrada de Saúde Mental.	Pregão	Publicado	52000	MINISTERIO DA DEFESA	52131	COMANDO DA MARINHA	765705	UNIDADE INTEGRADA DE SAUDE MENTAL	RIO DE JANEIRO	16/01/2018	29/01/2018	25211
12018	2,31830000362018E+016	Objeto: Em atendimento ao serviço de abastecimento de água pela fornecedora CESAN, e serviços prestado pelos CORREIOS.	Inexigibilidade de Licitação	Encerrado	26000	MINISTERIO DA EDUCACAO	26406	INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO	158883	INST.FED.DO ESPíRITO SANTO/CAMPUS GUARAPARI	GUARAPARI	01/01/1900		3000
22018	8,00532001892019E+016	Objeto: Pregão Eletrônico -  Aquisição de materiais elétricos para o uso diário do pelotão de obras, conforme condições, quantidades, exigências e estimativas, inclusive as encaminhadas pelos órgãos e entidades participantes (quando for o caso), estabelecidas neste instrumento.	Pregão - Registro de Preço	Evento de Resultado de Julgame	52000	MINISTERIO DA DEFESA	52121	COMANDO DO EXERCITO	160001	7ºBATALHãO DE ENGENHARIA DE CONSTRUçãO	RIO BRANCO	12/01/2018	30/01/2018	9836
392017	2,30380185402018E+016	Objeto: Acesso à base de dados  Journals@Ovid   Ovid Collections.  O valor total da CONTRATAÇÃO é de US$ 8,144,393.82 (oito milhões, cento e quarenta e quatro mil trezentos e noventa e três dólares e oitenta e dois centavos de dólar) , que convertido pela taxa de R$ 3,3194 por dólar americano, no dia 27/12/2017, conforme cotação do Banco Central, equivale a R$ 27.034.500,85 (vinte e sete milhões, trinta e quatro mil e quinhentos reais e oitenta e cinco centavos).	Inexigibilidade de Licitação	Publicado	26000	MINISTERIO DA EDUCACAO	26291	FUND.COORD.DE APERF.DE PESSOAL NIVEL SUPERIOR	154004	FUND.COORD.DE APERF.DE PESSOAL NIVEL SUPERIOR	BRASILIA	17/01/2018		8144394
152018	6,40900075072018E+016	Objeto: Atendimento medico hospitalar (ocs) na area de pronto atendimento/exames.	Inexigibilidade de Licitação	Publicado	52000	MINISTERIO DA DEFESA	52121	COMANDO DO EXERCITO	160379	9 BATALHAO DE INFANTARIA MOTORIZADO	PELOTAS	25/01/2018		80
515542018	500823/2018-70	Objeto: Serviço pessoa física	Dispensa de Licitação	Encerrado	26000	MINISTERIO DA EDUCACAO	26244	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	153114	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	PORTO ALEGRE	01/01/1900		2200
122018	2,31990008182017E+016	Objeto: Pregão Eletrônico -  Registro de preço para eventual aquisição de MATERIAL DE ACONDICIONAMENTO E EMBALAGEM.	Pregão - Registro de Preço	Evento de Resultado de Julgame	26000	MINISTERIO DA EDUCACAO	26413	INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO	158099	INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO	UBERABA	22/01/2018	19/03/2018	0
22018	2,32780161902018E+016	Objeto: Contratação de empresa para a prestação de serviços de forma contínua de ÁGUA TRATADA (EMBASA), para atender ao Câmpus Ubaitaba - IFBA.	Dispensa de Licitação	Encerrado	26000	MINISTERIO DA EDUCACAO	26427	INST.FED.DE EDUC.,CIENC.E TEC.DA BAHIA	158145	INST.FED.DE EDUC.,CIENC.E TEC.DA BAHIA	SALVADOR	01/01/1900		8000
12018	2,31500000552018E+016	Objeto: Contratação da imprensa nacional, visando o atendimento das despesas com assinatura do Diário Oficial (DOU) e serviço de publicações oficiais do Ifes - Campus Aracruz, durante o exercício de 2018.	Inexigibilidade de Licitação	Encerrado	26000	MINISTERIO DA EDUCACAO	26406	INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO	158419	INST.FED. ESPIRITO SANTO/CAMPUS ARACRUZ	ARACRUZ	01/01/1900		8000
92018	9,04500001620182E+015	Objeto: Condomínio do Edifício Via Office, situada no Setor de Administração Federal Sul, lote 2 E. Via Office, unidade 408, Brasília - DF. Período 01 a 31/01/2018.	Dispensa de Licitação	Publicado	35000	MINISTERIO DAS RELACOES EXTERIORES	35000	MINISTERIO DAS RELACOES EXTERIORES - UNIDADES	240013	DIVISAO DE SERVICOS GERAIS - MRE	BRASILIA	22/01/2018		7058
12018	8,07930000044219E+016	Objeto: Pagamento de seguro obrigatório (DPVAT).	Inexigibilidade de Licitação	Encerrado	52000	MINISTERIO DA DEFESA	52121	COMANDO DO EXERCITO	160471	37º BATALHAO DE INFANTARIA LEVE	LINS	01/01/1900		784
22018	SCDL/000002/2018	Objeto: Prestação de serviços de telecomunicações	Dispensa de Licitação	Encerrado	35000	MINISTERIO DAS RELACOES EXTERIORES	35000	MINISTERIO DAS RELACOES EXTERIORES - UNIDADES	240002	2A.COMISSAO BRASILEIRA DEMARCADORA DE LIMITES	RIO DE JANEIRO	01/01/1900		300
1142017	2,31090059272018E+016	Objeto: Pregão Eletrônico -  O objeto da presente licitação é a escolha da proposta mais vantajosa para a contratação de serviços de teste hidrostático, manutenção e recarga nos extintores de incêndio da Universidade Federal de Ouro Preto, conforme condições, quantidades e exigências estabelecidas no Edital do pregão e seus anexos.	Pregão	Publicado	26000	MINISTERIO DA EDUCACAO	26277	UNIVERSIDADE FEDERAL DE OURO PRETO	154046	UNIVERSIDADE FEDERAL DE OURO PRETO	OURO PRETO	22/01/2018	01/02/2018	27230
52017	2,10430014192017E+016	Objeto: Contratação de serviços de manutenção preventiva e qualificação operacional anuais, e serviços de manutenção corretiva e suporte através de acesso remoto ilimitados no período de 12 (doze) meses, com fornecimento de peças para 03 equipamentos analíticos da marca Life Technologies	Inexigibilidade de Licitação	Publicado	22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO 	130103	LABORATORIO NACIONAL AGROPECUARIO/RS	PORTO ALEGRE	22/01/2018		174738
32018	64	Objeto: Contratação dos serviços tem por objeto reestruturar o Active Directory Domain Services (AD) e Exchange Server na infraestrutura de TI, no Inmetro/Superintendência de Goiás	Dispensa de Licitação	Publicado	28000	MINIST. DA INDUSTRIA, COM.EXTERIOR E SERVICOS	30203	INSTIT.NAC. DE METROLOG. QUALID. E TECNOLOGIA	183025	SUPERINTENDENCIA DO INMETRO NO ESTADO DE GOIA	GOIANIA	06/02/2018		12350
12018	8,76000004002018E+016	Objeto: Atender as necessidades da UG ref. serviço de transporte rodoviário.	Inexigibilidade de Licitação	Encerrado	52000	MINISTERIO DA DEFESA	52121	COMANDO DO EXERCITO	160354	10 BATALHAO LOGISTICO	ALEGRETE	01/01/1900		469
232017	23096.047591/1732	Objeto: Contratação de Empresa para Prestação de Serviços de Apoio Administrativo para o Campus de Pombal - UFCG.	Dispensa de Licitação	Publicado	26000	MINISTERIO DA EDUCACAO	26252	UNIVERSIDADE FEDERAL DE CAMPINA GRANDE	158195	UNIVERSIDADE FEDERAL DE CAMPINA GRANDE	CAMPINA GRANDE	18/01/2018		306237
82018	7,20310201572018E+016	Objeto: Contratação de empresa especializada no fornecimento de carimbos, por demanda, para o exercício de 2018.	Dispensa de Licitação	Encerrado	54000	MINISTERIO DO TURISMO	54000	MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO 	540004	COORD. GERAL DE RECURSOS LOGISTICOS - CGRL	BRASILIA	01/01/1900		7998
22018	6,43170007222018E+016	Objeto: Contratação de serviços educacionais de ensino fundamental na modalidade inclusiva.	Inexigibilidade de Licitação	Publicado	52000	MINISTERIO DA DEFESA	52121	COMANDO DO EXERCITO	160219	COMANDO 5A REGIAO MILITAR	CURITIBA	05/04/2018		7400
12018	2,33295042002018E+016	Objeto: Taxa de inscrição em curso Técnico em Eletrônica em modalidade EAD.	Inexigibilidade de Licitação	Encerrado	26000	MINISTERIO DA EDUCACAO	26404	INST.FED.DE EDUC.,CIENC.E TEC.BAIANO	158443	INST.FED.BAIANO/CAMPUS CATU	CATU	01/01/1900		2150
12018	1,07077200312018E+016	Objeto: Aquisição e conserto de Persianas para Difis	Dispensa de Licitação	Encerrado	25000	MINISTERIO DA FAZENDA	25000	MINISTERIO DA FAZENDA - UNIDADES COM VÍNCULO 	170116	SUPERINTENDENCIA REGIONAL DA RFB NA 7A RF	RIO DE JANEIRO	01/01/1900		5667
12018	2,30510022262019E+016	Objeto: Despesa referente taxa de iss sem movimento do exercicio 2018 conforme    processo 23051.002226/2018-82	Inexigibilidade de Licitação	Encerrado	26000	MINISTERIO DA EDUCACAO	26416	INST.FED.DE EDUC.,CIENC.E TEC.DO PARA	158306	INST.FED.DO PARÁ/CAMPUS BELEM	BELEM	01/01/1900		266
282018	2,30690770482019E+016	Objeto: Prestação de serviço prestado por pessoa física física sem vínculo empregatício junto a GPO/HUAP	Dispensa de Licitação	Encerrado	26000	MINISTERIO DA EDUCACAO	26236	UNIVERSIDADE FEDERAL FLUMINENSE	153057	HOSPITAL UNIVERSITARIO ANTONIO PEDRO	NITEROI	01/01/1900		3000
42018	2,35330001082018E+016	Objeto: Aquisição de Insumos para Valvuloplastia Mitral	Dispensa de Licitação	Publicado	26000	MINISTERIO DA EDUCACAO	26233	UNIVERSIDADE FEDERAL DO CEARA	150244	HOSPITAL UNIVERSITARIO WALTER CANTIDIO	FORTALEZA	02/02/2018		13340
72018	2,30810517442018E+016	Objeto: Pregão Eletrônico -  REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MATERIAIS DE CONSUMO DONTOLÓGICOS   (resina, limpador desinfetante, lima reciprocante, ponta ultrassônica...) PARA SETORES DA UFSM.	Pregão - Registro de Preço	Publicado	26000	MINISTERIO DA EDUCACAO	26247	UNIVERSIDADE FEDERAL DE SANTA MARIA	153164	UNIVERSIDADE FEDERAL DE SANTA MARIA	SANTA MARIA	23/01/2018	05/02/2018	0
32018	21202.000166/2018	Objeto: Serviço de analises para controle negativo de salmonella para atender o Serviço de Inspeção Municipal - SIM, de Concórdia-SC, para comercialização de ovos	Dispensa de Licitação	Encerrado	22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135030	EMBRAPA/CNPSA	CONCORDIA	01/01/1900		400
132018	1207000025201897	Objeto: Serviço de limpeza, conservação e jardinagem do CETEM -RJ e NR -ES.	Dispensa de Licitação	Publicado	24000	MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES	24000	MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES	240127	CENTRO DE TECNOLOGIA MINERAL	RIO DE JANEIRO	05/02/2018		530110
12018	1,09357203922019E+016	Objeto: Seguro obrigatório dos veículos oficiais da DRF/Cascavel e unidades jurisdicionadas.	Inexigibilidade de Licitação	Encerrado	25000	MINISTERIO DA FAZENDA	25000	MINISTERIO DA FAZENDA - UNIDADES COM VÍNCULO 	170157	DELEGACIA DA RFB EM CASCAVEL	CASCAVEL	01/01/1900		2000
232018	25410.000702/2017	Objeto: Pregão Eletrônico -  Curativo 5cm x 7cm e outros	Pregão - Registro de Preço	Evento de Resultado de Julgame	36000	MINISTERIO DA SAUDE	36000	MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DI	250052	INSTITUTO NACIONAL DO CANCER - RJ	RIO DE JANEIRO	26/01/2018	08/02/2018	0
52018	3629002088201761	Objeto: Aquisição de peças para os equipamentos elétricos do estabilizador e no-break da unidade estadual do IBGE na Bahia.	Inexigibilidade de Licitação	Publicado	20113	MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO	25205	FUND.INST.BRASILEIRO DE GEOG.E ESTATISTICA	114617	UNIDADE ESTADUAL DO IBGE NA BAHIA	SALVADOR	02/02/2018		1552
92018	2,30790018382018E+016	Objeto: Aquisição de serviço de conserto de nobreak	Dispensa de Licitação	Encerrado	26000	MINISTERIO DA EDUCACAO	26245	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	153150	INSTITUTO PUERIC. PED MAT. GESTEIRA DA UFRJ	RIO DE JANEIRO	01/01/1900		3490
